Unnamed: 0,video_url,timestamp,text,transcript,combined_text,classification,scores
3351,https://www.tiktok.com/@hellolanemoore/video/7101427034982944046,1653429828,"another day another school shooting we will barely have time to grieve before the next one but sure, ur ""pro life""  #schoolshooting #guncontrol #endgunvioelence",so just to be clear we're forcing people to give birth even if they don't want to then refusing to provide enough baby formula to feed those babies and then doing nothing to stop these babies from getting shot and killed by a gunman in their schools I'm just wondering what about this is pro-life,"another day another school shooting we will barely have time to grieve before the next one but sure, ur ""pro life""  #schoolshooting #guncontrol #endgunvioelence so just to be clear we're forcing people to give birth even if they don't want to then refusing to provide enough baby formula to feed those babies and then doing nothing to stop these babies from getting shot and killed by a gunman in their schools I'm just wondering what about this is pro-life",undefined,"[0.0746937096118927, 0.1359378695487976, 0.7893684506416321]"
3352,https://www.tiktok.com/@evinbaylisjr/video/7218323630248234283,1680646948,#protectus #stopgunviolence #guncontrol #williamlamberth #highschool #protest,Request failed: recognition request failed: Bad Request,#protectus #stopgunviolence #guncontrol #williamlamberth #highschool #protest Request failed: recognition request failed: Bad Request,in favor of gun regulation,"[0.4447256028652191, 0.5199194550514221, 0.035354986786842346]"
3353,https://www.tiktok.com/@theyoungturks/video/7101735905056230702,1653501743,#fyp #foryoypage #foryou #texasshooting #gunlaws #guncontrol,no we don't know what the motive is yet but I do want to stay on the topic of Governor Abbott and his failed leadership in the state of Texas because in 2021 alone Abbott signed two laws allowing Texans 21 and older to carry handguns without licenses or gun training okay no licenses no gun training I wonder what could happen further he also now allows certain 18 to 20 year olds to carry handguns too and of course he says that the shooting is incomprehensible how could this happen when guns are readily available when you live in a country that intentionally ignores mental health issues when you have a political party a dominant political party in the country that's constantly preaching violence that's constantly talking about Civil War in the country wow is it a surprise that we have mass shooting on a regular basis including a mass shooting in an elementary school,#fyp #foryoypage #foryou #texasshooting #gunlaws #guncontrol no we don't know what the motive is yet but I do want to stay on the topic of Governor Abbott and his failed leadership in the state of Texas because in 2021 alone Abbott signed two laws allowing Texans 21 and older to carry handguns without licenses or gun training okay no licenses no gun training I wonder what could happen further he also now allows certain 18 to 20 year olds to carry handguns too and of course he says that the shooting is incomprehensible how could this happen when guns are readily available when you live in a country that intentionally ignores mental health issues when you have a political party a dominant political party in the country that's constantly preaching violence that's constantly talking about Civil War in the country wow is it a surprise that we have mass shooting on a regular basis including a mass shooting in an elementary school,opposed to gun regulation,"[0.7350536584854126, 0.037801872938871384, 0.22714444994926453]"
3354,https://www.tiktok.com/@maxgarcia96/video/7101688131593964846,1653490621,cops are useless #guncontrol #politics #conservative #liberal #leftist #capitalism #communism #ulvadetx #gunman #fyp,just an FYI to any motherfuker that wants to come on this app and say that we need to know more than ever armed teachers or put a billion cops into every school or station armed militias on every street corner in America just know that the gunman at the elementary school shooting in Valle de Texas crashed outside or near the vicinity of the elementary school people reported him because he had a gun cop show up and they have a shootout they have a full-on fucking Skirmish they don't do anything mind you the gunman was not wearing body armor as reports for something they went back on it he wasn't wearing body armor he wasn't wearing any Kevlar no protection they had to call special reinforcements like the SWAT team and as they were waiting for them to arrive the government walks inside the school and kills 18 kids,cops are useless #guncontrol #politics #conservative #liberal #leftist #capitalism #communism #ulvadetx #gunman #fyp just an FYI to any motherfuker that wants to come on this app and say that we need to know more than ever armed teachers or put a billion cops into every school or station armed militias on every street corner in America just know that the gunman at the elementary school shooting in Valle de Texas crashed outside or near the vicinity of the elementary school people reported him because he had a gun cop show up and they have a shootout they have a full-on fucking Skirmish they don't do anything mind you the gunman was not wearing body armor as reports for something they went back on it he wasn't wearing body armor he wasn't wearing any Kevlar no protection they had to call special reinforcements like the SWAT team and as they were waiting for them to arrive the government walks inside the school and kills 18 kids,opposed to gun regulation,"[0.851862907409668, 0.04485531523823738, 0.10328172147274017]"
3355,https://www.tiktok.com/@edlaurenz/video/7101787926710783274,1653513855,TW: Uvalde School Shooting #guncontrol,before I get into this I want to send my love and my condolences to those affected in Texas at the elementary school that never should have happened the current story is that his grandma tried to stop him and in the altercation she was wounded and as he fled she let the cops know that he was coming he had crashed into the school and engaged to Cops and those cops disengaged and hit not only did they just hide they ran into the school got their own children out of there and then continue to hide and left those teachers and those children defenseless and left them with the responsibility to defend himself and all the other children,TW: Uvalde School Shooting #guncontrol before I get into this I want to send my love and my condolences to those affected in Texas at the elementary school that never should have happened the current story is that his grandma tried to stop him and in the altercation she was wounded and as he fled she let the cops know that he was coming he had crashed into the school and engaged to Cops and those cops disengaged and hit not only did they just hide they ran into the school got their own children out of there and then continue to hide and left those teachers and those children defenseless and left them with the responsibility to defend himself and all the other children,in favor of gun regulation,"[0.2918529212474823, 0.634957492351532, 0.0731896311044693]"
3356,https://www.tiktok.com/@pet.earthling/video/7110585831164874026,1655562277,The #guncontrol vs cars argument. #psychology,"is it cynical to say that pro-gun Advocates think that these gun deaths are acceptable even though acceptable deaths sounds horrifying it's actually a common idea for example roughly 40,000 people die from car crashes every year in the US to maximize safety we have speed limits traffic laws seat belts airbags automatic braking crumple zones traffic barriers DUI checkpoints and driving tests but people still die so why aren't people trying to ban cars and trucks well because vehicles are designed for transportation we all benefit from transportation and the cost is that some people die as a society that's a cost-benefit balance we sort of we don't accept it but we tolerate it so I think that's how the hardliners think about gun deaths they like having guns and to them the number of deaths is tolerable but it's false equivalence to say guns and cars are the same just because they both kill cars are designed for transportation and the deaths are by accident guns are designed to kill people and they're doing exactly what they were designed to do","The #guncontrol vs cars argument. #psychology is it cynical to say that pro-gun Advocates think that these gun deaths are acceptable even though acceptable deaths sounds horrifying it's actually a common idea for example roughly 40,000 people die from car crashes every year in the US to maximize safety we have speed limits traffic laws seat belts airbags automatic braking crumple zones traffic barriers DUI checkpoints and driving tests but people still die so why aren't people trying to ban cars and trucks well because vehicles are designed for transportation we all benefit from transportation and the cost is that some people die as a society that's a cost-benefit balance we sort of we don't accept it but we tolerate it so I think that's how the hardliners think about gun deaths they like having guns and to them the number of deaths is tolerable but it's false equivalence to say guns and cars are the same just because they both kill cars are designed for transportation and the deaths are by accident guns are designed to kill people and they're doing exactly what they were designed to do",opposed to gun regulation,"[0.8376421928405762, 0.09494087845087051, 0.06741689890623093]"
3357,https://www.tiktok.com/@.kaitlynrose/video/7037281147122027823,1638494700,the fight isn’t over. #oxfordhighschool #schoolshootings #guncontrol #SpotifyWrapped #TheSplashDance #fyp,Could not understand audio,the fight isn’t over. #oxfordhighschool #schoolshootings #guncontrol #SpotifyWrapped #TheSplashDance #fyp Could not understand audio,opposed to gun regulation,"[0.5872465372085571, 0.20655429363250732, 0.20619918406009674]"
3358,https://www.tiktok.com/@katemockelliott/video/7101635568303590702,1653478383,Keep your thoughts and prayers and give me legislation. #momtok #parenting #guncontrol,lockdown drill situation they are not to unlock the door for anything for anyone so if a child is in the hallway they're kind of on their own and I realized that my child goes to the bathroom a lot so this morning I had to it's a beautiful life that shit and talk about the lockdown game and how do you win the game and what do you do if the game starts bathrooms are available on your floor how do you make it look like you're not hiding in the bathroom how do you know when the game is over how do you know that the game is over and you could just see her get so nervous as much as I tried to make it a game 6 years old he's not senseless is the number of countries that don't have this problem and the fact that we can't emulate and every politician in their pocket,Keep your thoughts and prayers and give me legislation. #momtok #parenting #guncontrol lockdown drill situation they are not to unlock the door for anything for anyone so if a child is in the hallway they're kind of on their own and I realized that my child goes to the bathroom a lot so this morning I had to it's a beautiful life that shit and talk about the lockdown game and how do you win the game and what do you do if the game starts bathrooms are available on your floor how do you make it look like you're not hiding in the bathroom how do you know when the game is over how do you know that the game is over and you could just see her get so nervous as much as I tried to make it a game 6 years old he's not senseless is the number of countries that don't have this problem and the fact that we can't emulate and every politician in their pocket,in favor of gun regulation,"[0.11237005889415741, 0.6708863377571106, 0.216743603348732]"
3359,https://www.tiktok.com/@theyoungturks/video/7101777362940906798,1653511395,#fyp #foryoupage #tyt #cenkuygur #progressive #guncontrol #texas #uvalde,Could not understand audio,#fyp #foryoupage #tyt #cenkuygur #progressive #guncontrol #texas #uvalde Could not understand audio,in favor of gun regulation,"[0.018829291686415672, 0.9489516019821167, 0.03221918269991875]"
3360,https://www.tiktok.com/@theyoungturks/video/7037261748566674735,1638490184,#anakasparian on #guncontrol. #tyt #fyp #theyoungturks #foryou #foryoupage #2ndadmendment #news,how many stories have we seen where children accidentally shoot themselves how many school shootings have happened because some idiot kid grabbed their parents gun and decided to open fire on a school campus how many times but we can't have that discussion right the middle gets ignored all the time on this issue yes we have a Second Amendment right to bear arms and I believe in that Second Amendment right I am not in favour of banning Firearms but the fact that we're so relaxed with something that is causing so Much Death so much pain and so much suffering in this country boggles the mind and by the way today was the first day that the Supreme Court heard oral arguments about Mississippi's anti-abortion law because you know the right wing is so concerned about protecting life allegedly but when it comes to this issue when it comes to school shootings when it comes to living breathing children down again and again in one school shooting after the next who cares for second amendment rights which in their minds think there should be any limitations anyone should be able to obtain a gun there have been 48 40th campuses 532 of them since August 1st just let that sink in for a second and I know we haven't covered every single one of them we haven't scratched the surface we've covered I don't even know how many maybe a few of them because if we covered every mass shooting in this country that's all we would talk about on the show,#anakasparian on #guncontrol. #tyt #fyp #theyoungturks #foryou #foryoupage #2ndadmendment #news how many stories have we seen where children accidentally shoot themselves how many school shootings have happened because some idiot kid grabbed their parents gun and decided to open fire on a school campus how many times but we can't have that discussion right the middle gets ignored all the time on this issue yes we have a Second Amendment right to bear arms and I believe in that Second Amendment right I am not in favour of banning Firearms but the fact that we're so relaxed with something that is causing so Much Death so much pain and so much suffering in this country boggles the mind and by the way today was the first day that the Supreme Court heard oral arguments about Mississippi's anti-abortion law because you know the right wing is so concerned about protecting life allegedly but when it comes to this issue when it comes to school shootings when it comes to living breathing children down again and again in one school shooting after the next who cares for second amendment rights which in their minds think there should be any limitations anyone should be able to obtain a gun there have been 48 40th campuses 532 of them since August 1st just let that sink in for a second and I know we haven't covered every single one of them we haven't scratched the surface we've covered I don't even know how many maybe a few of them because if we covered every mass shooting in this country that's all we would talk about on the show,opposed to gun regulation,"[0.6216704845428467, 0.303620845079422, 0.07470867782831192]"
3361,https://www.tiktok.com/@axbsecluded/video/6950286748664499462,1618239741,Thoughts? 🤔 #guncontrol #viral #2amendment,"when was the Second Amendment in the first will fall I want to remind my colleagues of a simple fact that is far too often swept under the rug by the left Americans have a right to obtain a firearm for lawful purposes this is my right and it's a speaker this is your right but let me be clear to everyone in this chamber you will not take this right away from us I know it's easy to be something but outside of here to defend one of our most sacred rites I speak for millions of Americans I specifically speak for 700,000","Thoughts? 🤔 #guncontrol #viral #2amendment when was the Second Amendment in the first will fall I want to remind my colleagues of a simple fact that is far too often swept under the rug by the left Americans have a right to obtain a firearm for lawful purposes this is my right and it's a speaker this is your right but let me be clear to everyone in this chamber you will not take this right away from us I know it's easy to be something but outside of here to defend one of our most sacred rites I speak for millions of Americans I specifically speak for 700,000",opposed to gun regulation,"[0.7126015424728394, 0.20387227833271027, 0.08352623134851456]"
3362,https://www.tiktok.com/@dozendivas/video/7168391775026023723,1669021370,#coloradosprings #shooting #qclub #lgbtq #guncontrol #trumpism #randyvoepel #banautomaticweapons #domesticterroriist,CBS 8 news has confirmed that the alleged gunman is the grandson of Republican State Assembly member Randy vocal his district includes alcohol in Santee Lakeside Ramona he wants Drew harsh criticism from several of his colleagues in Sacramento for comparing the January 6th the attack on the capitol to the American Revolutionary War now we have reached out to his office for comment we have not heard back yet meanwhile tonight Aldrich in custody investigators looking into whether or not he has a criminal record,#coloradosprings #shooting #qclub #lgbtq #guncontrol #trumpism #randyvoepel #banautomaticweapons #domesticterroriist CBS 8 news has confirmed that the alleged gunman is the grandson of Republican State Assembly member Randy vocal his district includes alcohol in Santee Lakeside Ramona he wants Drew harsh criticism from several of his colleagues in Sacramento for comparing the January 6th the attack on the capitol to the American Revolutionary War now we have reached out to his office for comment we have not heard back yet meanwhile tonight Aldrich in custody investigators looking into whether or not he has a criminal record,opposed to gun regulation,"[0.8956593871116638, 0.041996490210294724, 0.06234414502978325]"
3363,https://www.tiktok.com/@david.llamas/video/6853626940339834117,1595734376,#fyp #conservative #republican #maga #trump2020 #biden2020 #guncontrol #gun #2ndamendment,and these are the people that want to make gun laws my God they can't even get it through their heads that automatic weapons are already illegal what I know craziness and on top of that all the places with the highest run areas what,#fyp #conservative #republican #maga #trump2020 #biden2020 #guncontrol #gun #2ndamendment and these are the people that want to make gun laws my God they can't even get it through their heads that automatic weapons are already illegal what I know craziness and on top of that all the places with the highest run areas what,opposed to gun regulation,"[0.9544031023979187, 0.019706323742866516, 0.02589053474366665]"
3364,https://www.tiktok.com/@cryptotrapstar/video/7103899563613785387,1654005510,A safety trick that everyone needs to see #safety #safetyinschools #schoolshootingawareness #schoolsafety #fyp #viraltiktok#SchoolShooting  #TexasStrong #showlove #guncontrol,Could not understand audio,A safety trick that everyone needs to see #safety #safetyinschools #schoolshootingawareness #schoolsafety #fyp #viraltiktok#SchoolShooting  #TexasStrong #showlove #guncontrol Could not understand audio,in favor of gun regulation,"[0.42373889684677124, 0.5427521467208862, 0.03350895643234253]"
3365,https://www.tiktok.com/@semperbenji/video/7101799839645666603,1653516628,Turning in my guns to have destroyed by Police.  #uvalde #guncontrol #koin6 #texas #teachersoftiktok #portlandpolice #parentsoftiktok #shootings,today I'm turning in my weapons to the Hillsboro Police Department in Oregon both my AR-15 and my 9 mm handgun I no longer want them I know this will not change legislation or anything to do with gun culture in America but hopefully it'll be a form of symbolism and hopefully America can wake up because no other country has a problem that we do with gun culture and ideation and gun violence,Turning in my guns to have destroyed by Police.  #uvalde #guncontrol #koin6 #texas #teachersoftiktok #portlandpolice #parentsoftiktok #shootings today I'm turning in my weapons to the Hillsboro Police Department in Oregon both my AR-15 and my 9 mm handgun I no longer want them I know this will not change legislation or anything to do with gun culture in America but hopefully it'll be a form of symbolism and hopefully America can wake up because no other country has a problem that we do with gun culture and ideation and gun violence,opposed to gun regulation,"[0.5216043591499329, 0.39822375774383545, 0.0801718607544899]"
3366,https://www.tiktok.com/@cajun_soldier/video/7193012563893030190,1674753771,#military  #militarylife #militarytiktok #militaryhomecoming #militaryhumor #militaryfamily #militaryedit #militaryhistory #army  #armylover #armys #armystrong  #armyforever #armylife #armyboy #armylifeiscrazy #armylifestyle #soldier #soldiers #soldiercominghome #soldierboy #soldierlife #soldiertraining #soldierboyedit #soldierscominghome #soldierssquad #soldiersurprise #soldiersdoingthings #soldierstyle #soldiersolutions #united #states #of #america #marine #marines #corps #marinecorps #navy #air #force #airforce#usaf #usmc #usn #us #usa #merica #unitedstates #unitedstatesofamerica #unitedstatesmarinecorps #unitedstatesarmy #unitedstatesmilitary #unitedstatesairforce #unitedstatesnavy #yeeyee #miltok #miltokcommunity #miltoks #miltokrs #miltokcouple #miltokcomedy #miltokcom #miltoker #dumbass #dumbassery #tik #tok #tiktok #tiktoker #tiktoknews #viral #viraltiktok #tiktokviral #tiktokviralvideo #tiktokviraltrending #tiktokviralvideos #tiktokviralchallenge #tiktokviral_vidoes #video #videoviral #videosnapchallenge #videogames #videostar #videos #virall #viral_video #yee #yeeyee #louisiana #louisianacheck #louisianatiktok #simon #staff #sergeant #staffsergeant #ssg #louisianasaturdaynight #louisianaproud #louisianastrong #cajun #cajuntiktok #cajuntwostep #cajunaf #cajuncoonass #swamp #swamps #swamplife #swampthing #swamppeople #swampass #swamplizard #swampmonster #swampdonkey #swamptroll #crawfish #bayou #bayoulife #bayouclassic #bayouboys #bayoubaby #fort #leonard #wood #fortleonardwood #missouri #l #s #u #lsu #lsufootball #lsutigers #geaux #geauxtigers #geauxtigahs #secondamendment #a #guns #pewpew #glock #freedom #trump #ar #2ndamendment #firearms #gun #gunsdaily #edc #concealedcarry #pewpewlife #maga #nra #conservative #donttreadonme #liberty #mm #merica #pistol #everydaycarry #weaponsdaily #republican #rifle #igmilitia #gunrights #pewpewpew #kag #tactical #shooting #constitution #keepamericagreat #ccw #politics #guncontrol #backtheblue #shallnotbeinfringed #gunlife #weapons #selfdefense #pro #handgun #donaldtrump #progun #libertarian #wethepeople #righttobeararms #bluelivesmatter #makeamericagreatagain #fight #or #flight #response #fightorflight,you're just triggered my fight or flight response and I am a flightless bird,#military  #militarylife #militarytiktok #militaryhomecoming #militaryhumor #militaryfamily #militaryedit #militaryhistory #army  #armylover #armys #armystrong  #armyforever #armylife #armyboy #armylifeiscrazy #armylifestyle #soldier #soldiers #soldiercominghome #soldierboy #soldierlife #soldiertraining #soldierboyedit #soldierscominghome #soldierssquad #soldiersurprise #soldiersdoingthings #soldierstyle #soldiersolutions #united #states #of #america #marine #marines #corps #marinecorps #navy #air #force #airforce#usaf #usmc #usn #us #usa #merica #unitedstates #unitedstatesofamerica #unitedstatesmarinecorps #unitedstatesarmy #unitedstatesmilitary #unitedstatesairforce #unitedstatesnavy #yeeyee #miltok #miltokcommunity #miltoks #miltokrs #miltokcouple #miltokcomedy #miltokcom #miltoker #dumbass #dumbassery #tik #tok #tiktok #tiktoker #tiktoknews #viral #viraltiktok #tiktokviral #tiktokviralvideo #tiktokviraltrending #tiktokviralvideos #tiktokviralchallenge #tiktokviral_vidoes #video #videoviral #videosnapchallenge #videogames #videostar #videos #virall #viral_video #yee #yeeyee #louisiana #louisianacheck #louisianatiktok #simon #staff #sergeant #staffsergeant #ssg #louisianasaturdaynight #louisianaproud #louisianastrong #cajun #cajuntiktok #cajuntwostep #cajunaf #cajuncoonass #swamp #swamps #swamplife #swampthing #swamppeople #swampass #swamplizard #swampmonster #swampdonkey #swamptroll #crawfish #bayou #bayoulife #bayouclassic #bayouboys #bayoubaby #fort #leonard #wood #fortleonardwood #missouri #l #s #u #lsu #lsufootball #lsutigers #geaux #geauxtigers #geauxtigahs #secondamendment #a #guns #pewpew #glock #freedom #trump #ar #2ndamendment #firearms #gun #gunsdaily #edc #concealedcarry #pewpewlife #maga #nra #conservative #donttreadonme #liberty #mm #merica #pistol #everydaycarry #weaponsdaily #republican #rifle #igmilitia #gunrights #pewpewpew #kag #tactical #shooting #constitution #keepamericagreat #ccw #politics #guncontrol #backtheblue #shallnotbeinfringed #gunlife #weapons #selfdefense #pro #handgun #donaldtrump #progun #libertarian #wethepeople #righttobeararms #bluelivesmatter #makeamericagreatagain #fight #or #flight #response #fightorflight you're just triggered my fight or flight response and I am a flightless bird,in favor of gun regulation,"[0.1965813934803009, 0.7740611433982849, 0.02935740537941456]"
3367,https://www.tiktok.com/@newsweek/video/7223777179912523050,1681916713,"Brett Cross, the father of a #Uvalde school shooting victim said lawmakers’ “thoughts and prayers are useless” unless taking steps towards meaningful #guncontrol. The comments came in the Texas capital as the House considers a bill to limit semiautomatic rifle ownership. #news #newsweek #Texas",this goes to the ones who refused and turned down our meetings that one and only offer thoughts and prayers thoughts and prayers I'm so sick of hearing those three words from our elected officials while your prayers may have comforted you they did nothing to absolve our pain while you may think about May 24th we live it every single day while you pray that your children grow up to be healthy and happy contributing members of society we pray that our children knew we were doing everything we could to get to and that's cool to protect them your thoughts and prayers didn't stop in 18 year old from purchasing to high powered my automatic rifles and all of those rounds of ammunition your thoughts and prayers and stop us from having to bury our children into teachers your thoughts and prayers do not help the children that survived that were injured your thoughts and prayers are useless unless you have thought and prayed for legislation that you can help in that could change this,"Brett Cross, the father of a #Uvalde school shooting victim said lawmakers’ “thoughts and prayers are useless” unless taking steps towards meaningful #guncontrol. The comments came in the Texas capital as the House considers a bill to limit semiautomatic rifle ownership. #news #newsweek #Texas this goes to the ones who refused and turned down our meetings that one and only offer thoughts and prayers thoughts and prayers I'm so sick of hearing those three words from our elected officials while your prayers may have comforted you they did nothing to absolve our pain while you may think about May 24th we live it every single day while you pray that your children grow up to be healthy and happy contributing members of society we pray that our children knew we were doing everything we could to get to and that's cool to protect them your thoughts and prayers didn't stop in 18 year old from purchasing to high powered my automatic rifles and all of those rounds of ammunition your thoughts and prayers and stop us from having to bury our children into teachers your thoughts and prayers do not help the children that survived that were injured your thoughts and prayers are useless unless you have thought and prayed for legislation that you can help in that could change this",opposed to gun regulation,"[0.7491968274116516, 0.1109543889760971, 0.13984882831573486]"
3368,https://www.tiktok.com/@itbelikedat556/video/7224665339869564202,1682123488,"Nicholas “The Reaper” Irving, on banning certain rifles. #progun #nickirving #thereaper #gunban #pewpewpew #clintsmith #ar15 #2a #fyp #liberal #guncontrol #tyranny",do you agree or disagree with biotin wanting to ban assault weapons do I agree or disagree I think all the leaders is ever tried that before did it for a reason you look at Nazi Germany prime example they took their guns away first and look what happened when you take people's ability and power to defend themselves away there's only one reason why you would want to do that so you can't go out and I remember saying something about what you don't have enough 15 neither did the Taliban and they kicked her ass for 20 years they had an flip-flops Doyle's guys did it they put up a hell of a fight so for us if you wanted to take those things away in off the street will take him out the cops hands take them off the Secret Service the people who protect the president take all the way to if no one's going to have them well I'm talking specifically about a salt weapons they have them too every Police Department SWAT teams are we going to take their way to the Secret Service to people who guard the president we got to take their way to why do they need them why would they why does a SWAT team need an AR-15 but I can't like if I don't have one why would you need one I'm all about a fair fight but what I don't like is fighting with my hands tied behind my back I'm not out here saying that you know I got to be able to defend myself against the government but Constitution says otherwise and that's why the second amendment was put in there,"Nicholas “The Reaper” Irving, on banning certain rifles. #progun #nickirving #thereaper #gunban #pewpewpew #clintsmith #ar15 #2a #fyp #liberal #guncontrol #tyranny do you agree or disagree with biotin wanting to ban assault weapons do I agree or disagree I think all the leaders is ever tried that before did it for a reason you look at Nazi Germany prime example they took their guns away first and look what happened when you take people's ability and power to defend themselves away there's only one reason why you would want to do that so you can't go out and I remember saying something about what you don't have enough 15 neither did the Taliban and they kicked her ass for 20 years they had an flip-flops Doyle's guys did it they put up a hell of a fight so for us if you wanted to take those things away in off the street will take him out the cops hands take them off the Secret Service the people who protect the president take all the way to if no one's going to have them well I'm talking specifically about a salt weapons they have them too every Police Department SWAT teams are we going to take their way to the Secret Service to people who guard the president we got to take their way to why do they need them why would they why does a SWAT team need an AR-15 but I can't like if I don't have one why would you need one I'm all about a fair fight but what I don't like is fighting with my hands tied behind my back I'm not out here saying that you know I got to be able to defend myself against the government but Constitution says otherwise and that's why the second amendment was put in there",in favor of gun regulation,"[0.45883920788764954, 0.5235829949378967, 0.017577841877937317]"
3369,https://www.tiktok.com/@asian.lefty/video/7110857313224805674,1655625488,#guncontrol #uvalde #texasisstupid  #progressive,okay when I first heard about this I thought this was cap toys are more regulated in Texas than guns are well I did a little bit of research and oh my God it's a fact in Texas you are not required to train or own a license to carry to own a gun but owning more than six toys in Texas that's a crime under Section 4323 of the Texas Penal Code a person has committed an offence if they possess six or more toys or as they like to call them obscene devices this is their definition of an obscene device yet there is no restriction on the amount of guns you're allowed to own cue the video,#guncontrol #uvalde #texasisstupid  #progressive okay when I first heard about this I thought this was cap toys are more regulated in Texas than guns are well I did a little bit of research and oh my God it's a fact in Texas you are not required to train or own a license to carry to own a gun but owning more than six toys in Texas that's a crime under Section 4323 of the Texas Penal Code a person has committed an offence if they possess six or more toys or as they like to call them obscene devices this is their definition of an obscene device yet there is no restriction on the amount of guns you're allowed to own cue the video,opposed to gun regulation,"[0.5377331972122192, 0.4055977761745453, 0.056669000536203384]"
3370,https://www.tiktok.com/@stephskinner7/video/7080283886256753962,1648507055,#fyp #fypシ #gun #guncontrol #besmart #itsaboutcontrol #worktogetherworkbetter #apolitical  #winkforyou,stop,#fyp #fypシ #gun #guncontrol #besmart #itsaboutcontrol #worktogetherworkbetter #apolitical  #winkforyou stop,in favor of gun regulation,"[0.4603789448738098, 0.4881248474121094, 0.051496200263500214]"
3371,https://www.tiktok.com/@spenceoutwest/video/7215633247412440366,1680020545,"I am a teacher, and I feel unsafe in my classroom. #guncontrol #xyzbca #schoolsafety #protectthestudents",this is America,"I am a teacher, and I feel unsafe in my classroom. #guncontrol #xyzbca #schoolsafety #protectthestudents this is America",in favor of gun regulation,"[0.02918415144085884, 0.9399257898330688, 0.03089008666574955]"
3372,https://www.tiktok.com/@upwardlymogul/video/7162255819696803114,1667592646,The manifest is fully locked and loaded. #manifesto #communism #usa #capitalism #democrat #republican #maga #media #guncontrol #abortion #agenda #usgovernment #capitalism #oligarchy #mindordering #mindblowing #narcissisticabuserecovery #narcassisticabuse #unity #unitedkingdom #india,I'm going to do it with my friends but I'm going to make my friends look like my enemies I want to delegate responsibilities and evil tasks to each of them you over there get them hooked on drugs pharmaceutical companies you over there poison them with their food the FDA you over there by up all the land and houses so they can't buy Forever Living in feudalism Black Rock You Poison their minds every chance at a return in their music and the things they watch the TV through movies the media the distance myself and I say scattered never be seen together never be seen enough photos to ask who does he work for and he was putting him up to saying these things just another story time and he's been helping that is it going to say that one of his interviews that he was like I don't care if you have a video of me having sex with a ghost in government trading away your children's future over here arguing between each other is the Republican news it's your own now you take that's what it is babe what's up what's happening just put all the pieces together yes we are amazing Bill Gates Elan princess the richest man on the planet what is a flat obviously think everything that's in front of you is not there for a reason have you ever wondered why you're very talented friends and family are not famous people that are not really that exciting are because they're willing to make certain Insurance in agreements they're willing to do some very strange things to get there you guys believe the private jets are real it's just a network of rich people making sure that they look the right way this is why celebrity is crumbling this app is actively helping crumble it because it's getting harder and harder to keep the set design from a 3D angle because now everybody's looking from around perspective and we all need to stop even further away and look at what it actually is school shooting with details that make absolutely no sense that cannot be explained it never explained the handmade still being released in a few years later suddenly abortion rights are being odd to me just see if I were an evil genius which obviously I'm not I would be prepping you all the time because I'm a narcissistic abuser and I know exactly how to get in your head I know exactly how to track you can run for me here but you're going to run into my friend over there yeah that's how they do it everything you see around you is meant to influence you the billboard the commercial the songs played incessantly that you don't even like but you know every word to the messages within those songs every female rappers like a sex worker now like what's going on where is pants on stage anymore that's not good news corporations if you go up or owned by the same exact companies come on when is the time stop feeling Crazy by saying this stuff out loud just realizing that it's a fact this is our reality can change it,The manifest is fully locked and loaded. #manifesto #communism #usa #capitalism #democrat #republican #maga #media #guncontrol #abortion #agenda #usgovernment #capitalism #oligarchy #mindordering #mindblowing #narcissisticabuserecovery #narcassisticabuse #unity #unitedkingdom #india I'm going to do it with my friends but I'm going to make my friends look like my enemies I want to delegate responsibilities and evil tasks to each of them you over there get them hooked on drugs pharmaceutical companies you over there poison them with their food the FDA you over there by up all the land and houses so they can't buy Forever Living in feudalism Black Rock You Poison their minds every chance at a return in their music and the things they watch the TV through movies the media the distance myself and I say scattered never be seen together never be seen enough photos to ask who does he work for and he was putting him up to saying these things just another story time and he's been helping that is it going to say that one of his interviews that he was like I don't care if you have a video of me having sex with a ghost in government trading away your children's future over here arguing between each other is the Republican news it's your own now you take that's what it is babe what's up what's happening just put all the pieces together yes we are amazing Bill Gates Elan princess the richest man on the planet what is a flat obviously think everything that's in front of you is not there for a reason have you ever wondered why you're very talented friends and family are not famous people that are not really that exciting are because they're willing to make certain Insurance in agreements they're willing to do some very strange things to get there you guys believe the private jets are real it's just a network of rich people making sure that they look the right way this is why celebrity is crumbling this app is actively helping crumble it because it's getting harder and harder to keep the set design from a 3D angle because now everybody's looking from around perspective and we all need to stop even further away and look at what it actually is school shooting with details that make absolutely no sense that cannot be explained it never explained the handmade still being released in a few years later suddenly abortion rights are being odd to me just see if I were an evil genius which obviously I'm not I would be prepping you all the time because I'm a narcissistic abuser and I know exactly how to get in your head I know exactly how to track you can run for me here but you're going to run into my friend over there yeah that's how they do it everything you see around you is meant to influence you the billboard the commercial the songs played incessantly that you don't even like but you know every word to the messages within those songs every female rappers like a sex worker now like what's going on where is pants on stage anymore that's not good news corporations if you go up or owned by the same exact companies come on when is the time stop feeling Crazy by saying this stuff out loud just realizing that it's a fact this is our reality can change it,opposed to gun regulation,"[0.7137645483016968, 0.11446789652109146, 0.17176759243011475]"
